sent,verb,index,sign,seq_label,label,verbs,indexs,signs,labels,dataset
"She and her boyfriend have had their future planned for some time: they want to start farming in a nearby village, where they also intend to build a bungalow.","['start', 'build']","[15, 26]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['start', 'build']","[15, 26]","['NONE', 'NONE']","[0, 0]",vua
And nerves too when you have a finger whose paralysed and couldn't remove it and put in a nerve and then they could work again.,"['put', 'work']","[15, 23]","['NONE', 'VERB']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,"['put', 'work']","[15, 23]","['NONE', 'VERB']","[0, 1]",vua
"For daring to come at all, she was cut from the Kirov team.","['come', 'cut']","[3, 8]","['NONE', 'VERB']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,"['come', 'cut']","[3, 8]","['NONE', 'VERB']","[0, 1]",vua
"Such investments had a double purpose, for they could bring in income and provide a political bonus.","['provide', 'bring']","[13, 9]","['NONE', 'VERB']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,"['provide', 'bring']","[13, 9]","['NONE', 'VERB']","[0, 1]",vua
"He reckons there are no shortages of possible uses farmers can use it to do their accounts, women with child-care responsibilities can work in their own time on the word processors, publicity material for local craftsmen can be produced and so on.","['work', 'use']","[22, 11]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['work', 'use']","[22, 11]","['NONE', 'NONE']","[0, 0]",vua
I thought then I'd be able to use it as an airing cupboard but it still didn't work but it's like you said it's because it's got such a good,"['work', 'use']","[17, 7]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['work', 'use']","[17, 7]","['VERB', 'NONE']","[1, 0]",vua
"Remoteness is still the keynote of this region, but a Charlton reiving party would be hard put to it these days to work up a good gallop along the upper reaches of the North Tyne River.","['work', 'put']","[22, 16]","['NONE', 'VERB']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['work', 'put']","[22, 16]","['NONE', 'VERB']","[0, 1]",vua
"The Chairman of the company told him he was most impressed with the contribution he's made to the business, and that he could go right to the top if he keeps it up.","['keep', 'go']","[30, 23]",VERB,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,"['keep', 'go']","[30, 23]","['VERB', 'VERB']","[1, 1]",vua
"Probation orders which are combined with constructive, disciplined and effective programmes of supervision are increasingly being used for offenders who stand to receive custodial sentences( 1990b, p. 35).","['stand', 'receive']","[20, 22]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,"['stand', 'receive']","[20, 22]","['VERB', 'NONE']","[1, 0]",vua
"As the Welsh squad do not meet again until 30 October, time has all but run out.","['run', 'meet']","[15, 6]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,"['run', 'meet']","[15, 6]","['VERB', 'NONE']","[1, 0]",vua
"Because it said on the packet you'll plant them immediately after buying and we don't know when Aunty Gwen bought them and it might rain tomorrow as well, I think I ought to put them in while it's fine, now","['put', 'think']","[33, 29]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['put', 'think']","[33, 29]","['NONE', 'NONE']","[0, 0]",vua
"But I didn't look, I didn't stop, it was raining so bad Thursday morning and windy that I I went to the market, I cut straight through and went up and Di went to get the paper then he went.","['cut', 'get']","[24, 34]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['cut', 'get']","[24, 34]","['VERB', 'NONE']","[1, 0]",vua
"Why not give sex a rest for a bit, and pay a bit of attention to yourself?","['pay', 'give']","[10, 2]",VERB,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,"['pay', 'give']","[10, 2]","['VERB', 'VERB']","[1, 1]",vua
Many developers use business analysts to ensure that the development team maintain a proper focus on business requirements.,"['use', 'maintain']","[2, 11]",VERB,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,"['use', 'maintain']","[2, 11]","['VERB', 'VERB']","[1, 1]",vua
Barringer et al.( 1987) overlay data on soil type and geology with that of groundwater quality( hardness and corrosivity measures) and build a linear model which shows that the background environmental variables are good predictors of the water quality indices.,"['build', 'show']","[21, 26]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['build', 'show']","[21, 26]","['NONE', 'NONE']","[0, 0]",vua
Well let go then!,"['go', 'let']","[2, 1]",NONE,"[0, 0, 0, 0]",0,"['go', 'let']","[2, 1]","['NONE', 'NONE']","[0, 0]",vua
"Don't forget to come and see me, will you?","['come', 'see']","[3, 5]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['come', 'see']","[3, 5]","['NONE', 'NONE']","[0, 0]",vua
"The locals come for the entertainment, and to see who's buying into their village, observed one auction-goer.","['come', 'see']","[2, 8]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['come', 'see']","[2, 8]","['NONE', 'NONE']","[0, 0]",vua
"For a more girl friendly science, it seems vital that teachers should come to see that when all the masculine packaging, evident in textbooks and resources as well as teachers' and boys' behaviour in the classroom, is removed, girls can be very enthusiastic about science. â¦","['come', 'see']","[12, 14]",VERB,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['come', 'see']","[12, 14]","['VERB', 'VERB']","[1, 1]",vua
"We can use the methods described above to elucidate some of these occupations, and get a glimpse, albeit an imperfect one, of the trilobite as it lived.","['get', 'use']","[14, 2]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['get', 'use']","[14, 2]","['VERB', 'NONE']","[1, 0]",vua
"As for public protection, this depends on executive decisions with regard to release; it fails to take into account whether it is necessary for public protection to keep lifers in for so long.","['take', 'keep']","[16, 27]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['take', 'keep']","[16, 27]","['VERB', 'NONE']","[1, 0]",vua
"Once in the boatyard Ellen ran ahead of me, evidently eager to reach Wavebreaker's air conditioning.",reach,[12],NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,['reach'],[12],['NONE'],[0],vua
"Some of these girls might, however, drift away again when they reach their crisis period.",reach,[11],VERB,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,['reach'],[11],['VERB'],[1],vua
Unfortunately you can not reach this stage until you have developed a prototype system.,reach,[4],VERB,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,['reach'],[4],['VERB'],[1],vua
"Users of telecottages are given the key and people can use them at any time, which means that women can come in during the evening, early in the morning or whatever.","['come', 'use']","[20, 10]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['come', 'use']","[20, 10]","['NONE', 'NONE']","[0, 0]",vua
"It's not as if there aren't aspects of his career that aren't worth exploring: how did he come to use drums, then almost unknown in Texan country line-ups?","['come', 'use']","[17, 19]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['come', 'use']","[17, 19]","['NONE', 'NONE']","[0, 0]",vua
you fill it and take the money out their hand don't you?,"['take', 'fill']","[4, 1]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['take', 'fill']","[4, 1]","['NONE', 'NONE']","[0, 0]",vua
"There is, however, an inevitable logic to the appropriation of her meticulously constructed image, a process which the artist was mocking as early as 1933: some of the gringa women are imitating me and trying to dress a la Mexicana, but the poor souls only look like cabbages and to tell you the naked truth they look absolutely impossible.'","['dress', 'look']","[36, 45]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['dress', 'look', 'look']","[36, 45, 45]","['NONE', 'NONE', 'NONE']","[0, 0, 0]",vua
Well look at the old lady that walks past here at ninety one!,"['look', 'walk']","[1, 7]","['VERB', 'NONE']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['look', 'walk']","[1, 7]","['VERB', 'NONE']","[1, 0]",vua
"He was out of the room before she could open the box, a dark blue leather affair, lined with white velvet, against which lay a fine gold chain with a small oval locket set around the edge with seed pearls.","['lay', 'set']","[23, 33]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['lay', 'set']","[23, 33]","['NONE', 'NONE']","[0, 0]",vua
"You can only see twelve feet er, you'd think the place was empty in the bar.","['see', 'think']","[3, 8]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['see', 'think']","[3, 8]","['NONE', 'NONE']","[0, 0]",vua
"Thus, wherever one looks, one finds people engaged in the construction of the blocks that will make up the Palestinian state.","['find', 'make']","[5, 16]",VERB,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,"['find', 'make']","[5, 16]","['VERB', 'VERB']","[1, 1]",vua
"I told Northcliffe that if his people would make enquiries at our Central Office, he would find that our nightly regiment of speakers was at least as well worth reporting as the Radical contingent, but that I realized that from the Press point of view, no doubt, our speakers did not play up to the reporters by> handing them their speeches in advance, and by other tricks of the kind to which the Radical orators have recourse.","['make', 'find', 'play']","[8, 16, 51]","['VERB', 'VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['make', 'find', 'play']","[8, 16, 51]","['VERB', 'VERB', 'NONE']","[1, 1, 0]",vua
"I can't hear you sweetheart, speak up.","['hear', 'speak']","[2, 5]",NONE,"[0, 0, 0, 0, 0, 0, 0]",0,"['hear', 'speak']","[2, 5]","['NONE', 'NONE']","[0, 0]",vua
There is stronger evidence that a zinc deficiency may cause the foetus to grow slowly in the womb.,"['cause', 'grow']","[9, 13]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['cause', 'grow']","[9, 13]","['NONE', 'NONE']","[0, 0]",vua
A government would provide the roof which would bring these walls together.,"['bring', 'provide']","[8, 3]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,"['bring', 'provide']","[8, 3]","['VERB', 'NONE']","[1, 0]",vua
"Steel-Maitland, Boraston, Jenkins and Fraser made up a team of experts, all of sufficient status to deal with politicians who might call into the office; the work of the office was departmentalized for the first time and the heads of department brought together into a supervising board.","['deal', 'call']","[16, 21]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['deal', 'call']","[16, 21]","['VERB', 'NONE']","[1, 0]",vua
"The final task he set himself for his Presidency, which was due to end next year, was to weed out of the Regatta calendar all the rowing courses which could be made unfair by the wind.","['set', 'end']","[4, 13]","['VERB', 'NONE']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['set', 'end']","[4, 13]","['VERB', 'NONE']","[1, 0]",vua
"He would not tell her, this funny bewitching little English girl, that he had come to her first because he could not keep away from her.","['come', 'keep']","[14, 22]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['come', 'keep']","[14, 22]","['NONE', 'NONE']","[0, 0]",vua
"Cos I was Mary wanted to go and see Simply Red at G MEX, and last weekend we or weekend before last when they were on, their big, er we couldn't because I had the kids Friday night and the two of them Saturday night and it, that was the two nights.","['go', 'see']","[6, 8]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['go', 'see']","[6, 8]","['NONE', 'NONE']","[0, 0]",vua
â I'll go and see him tomorrow.,"['go', 'see']","[2, 4]",NONE,"[0, 0, 0, 0, 0, 0, 0]",0,"['go', 'see']","[2, 4]","['NONE', 'NONE']","[0, 0]",vua
"They claim to see each other less than couples who go out to work, meeting for the occasional cup of coffee in the kitchen.","['go', 'see']","[10, 3]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['go', 'see']","[10, 3]","['NONE', 'NONE']","[0, 0]",vua
"And Vera phoned this morning, Joe phoned this morning all I didn't want them to go out, anyway I've made arrangements to go round to see Vera on Friday afternoon and they they went out to where was it?","['go', 'see']","[15, 25]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['go', 'go', 'see']","[15, 15, 25]","['NONE', 'NONE', 'NONE']","[0, 0, 0]",vua
"Let's give it the same conditions, only this time we use that as the bait.","['give', 'use']","[1, 10]","['VERB', 'NONE']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['give', 'use']","[1, 10]","['VERB', 'NONE']","[1, 0]",vua
Rather he is informed about the situation and the purpose of informing him is to provide a knowledge base from which he can work out his own actions.,"['work', 'provide']","[23, 15]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['work', 'provide']","[23, 15]","['NONE', 'NONE']","[0, 0]",vua
"He pulled the dog close to him to let a mixed string of horses and Ponies go past, waving shyly to the lead rider, a pretty, capable girl an unbridgeable two years older than him.","['let', 'go']","[8, 16]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['let', 'go']","[8, 16]","['NONE', 'NONE']","[0, 0]",vua
Actually they perhaps let us go back on them then,"['let', 'go']","[3, 5]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['let', 'go']","[3, 5]","['NONE', 'NONE']","[0, 0]",vua
You let me go rabitting on.,"['let', 'go']","[1, 3]","['NONE', 'VERB']","[0, 0, 0, 1, 0, 0]",1,"['let', 'go']","[1, 3]","['NONE', 'VERB']","[0, 1]",vua
"Yeah yeah might as well I'll make the mincemeat, mince pies this and give you some Ann that'll save you doing them, won't it?","['make', 'give']","[6, 13]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['make', 'give']","[6, 13]","['NONE', 'NONE']","[0, 0]",vua
"The later history of the Daily Express suggests not: when the Express became hostile in the 1920s, Younger raged"" when I think of the large sum of money this office has put into that gutter print it makes my blood boil"".","['make', 'put', 'think']","[37, 31, 21]","['VERB', 'VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,"['make', 'put', 'think']","[37, 31, 21]","['VERB', 'VERB', 'NONE']","[1, 1, 0]",vua
"He wouldn't let me pay that for it, he said that they had at the shop.","['pay', 'let']","[4, 2]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['pay', 'let']","[4, 2]","['NONE', 'NONE']","[0, 0]",vua
"for example, very few senior managements take the trouble to keep workers fully informed about policies and likely changes.","['keep', 'take']","[10, 6]",VERB,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['keep', 'take']","[10, 6]","['VERB', 'VERB']","[1, 1]",vua
We shall take a piece of cylindrical material of length l and cross-section S and apply a voltage between the ends.,"['apply', 'take']","[15, 2]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1,"['apply', 'take']","[15, 2]","['VERB', 'NONE']","[1, 0]",vua
"She lay quiescent and felt his strong fingers, quicker now, move to unfasten the buttons of her shift one by one.","['felt', 'lay']","[4, 1]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['felt', 'lay']","[4, 1]","['NONE', 'NONE']","[0, 0]",vua
"But I would b, e very glad if I might see you on your return to ask you to help me in two cases.","['help', 'see']","[19, 10]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['help', 'see']","[19, 10]","['NONE', 'NONE']","[0, 0]",vua
"In Southend, where 3,000 of the 50,000 adult males are reckoned to be Masons, it went into the case of what you might call Preferential Allocation of Council Property, and the battle of one councillor, Christopher Hudson, to break the grip of the men on the Square: We can't have a secret society operating within the framework of a democracy, he said.","['call', 'break']","[23, 38]","['NONE', 'VERB']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['call', 'break']","[23, 38]","['NONE', 'VERB']","[0, 1]",vua
"You will be expected to keep a drink diary throughout the course, and make attempts at reducing the amount you drink if it is greater than accepted healthy drinking levels.","['keep', 'make']","[5, 13]","['NONE', 'VERB']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['keep', 'make']","[5, 13]","['NONE', 'VERB']","[0, 1]",vua
"Law personally conducted the negotiations with Gardner Sinclair over the sale of the Observer and the Pall Mall Gazette in 1914; this negotiation also demonstrates that, as well as producing information and nursing editors, the party had to work hard to keep some of the newspapers in business.","['work', 'keep']","[38, 41]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['work', 'keep']","[38, 41]","['VERB', 'NONE']","[1, 0]",vua
"This desire that can not find its name( though it would dare speak it, if it could) is pleasurable.","['find', 'speak']","[5, 12]",VERB,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,"['find', 'speak']","[5, 12]","['VERB', 'VERB']","[1, 1]",vua
It may be that a study commissioned from contractors by the British National Space Centre will provide useful evidence on the cash value of remote sensing; it is particularly timely in view of the appointment of Professor Pearce( see above) as the adviser to the UK Secretary of State for the Environment.,"['provide', 'see']","[16, 38]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['provide', 'see']","[16, 38]","['NONE', 'NONE']","[0, 0]",vua
"Mr Cook argued that 10 years of Thatcherism had been forced on most people, who had never voted Conservative, and that many of those who opposed PR in the Labour Party wanted to use the same undemocratic power to ram socialism down the throats of a majority who didn't vote for it.","['use', 'vote']","[33, 49]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['use', 'vote']","[33, 49]","['NONE', 'NONE']","[0, 0]",vua
"Still, we can always pick them and bring them inside.","['bring', 'pick']","[7, 4]",NONE,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"['bring', 'pick']","[7, 4]","['NONE', 'NONE']","[0, 0]",vua
We'll have the Wednesday off when you cross,cross,[7],VERB,"[0, 0, 0, 0, 0, 0, 0, 1]",1,['cross'],[7],['VERB'],[1],vua
It'll be interesting in the year two thousand and ninety to look back and see what we used to do in the nineteen nineties.,"['see', 'look']","[14, 11]","['VERB', 'NONE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"['see', 'look']","[14, 11]","['VERB', 'NONE']","[1, 0]",vua
